PC1,PC2,PC3,PC4,PC5,Class
1.9659336073974507,-0.2610466312659136,0.7845614408809929,0.7553008166808295,-1.163477498730839,0
2.0119348868359155,-0.25061197143902525,0.7457841956868104,0.8348530339029971,-1.215087222006741,0
2.097982096459547,-0.825252868415446,0.7157199242134249,1.2179358792916721,-1.312486019649862,0
3.287687943626285,-1.4662168239189826,-0.014627129322899555,0.31582231356536017,2.062777083781802,0
3.3114575412843474,-0.5161541406596653,0.3692227519053258,-0.19305712378788603,1.7453905161704226,0
3.3016889115336396,-0.19572152338993665,0.4783111856726285,-0.234837056214483,1.2864991874734717,0
3.298400589416331,-0.2748702920851669,0.5727451823428269,-0.1554683308984834,1.3845886207853433,0
3.1285382383453357,-1.2047787538758907,-0.11754010870849102,-0.10148543355732505,2.1029289539827425,0
3.2063082141860093,-0.3360692556974625,0.48246519689978773,-0.23503415709412492,1.505126065392694,0
3.2447717620420318,-0.33376137588588967,0.6277097996468737,-0.07977194803886778,1.4800420701741657,0
3.2082740430134655,-0.1698098233153398,0.4508171094329842,-0.28232208637278167,1.1614581035882714,0
3.228980876061863,-0.29437867128616707,0.5266829156196252,-0.06551191306924518,1.1538874250488673,0
3.135400853925532,-0.07027721769858367,0.5169104697828185,-0.41331160277526274,1.2829118041454526,0
3.1261975517101304,-0.10985859766885987,0.5450203558448854,-0.4026147178165124,1.347440387750961,0
3.1389419136902097,-0.07226564503109424,0.608847757927129,-0.5310940175443635,1.6474479987828197,0
3.244867517656155,-0.2785116290421466,0.46993723885124816,-0.10422846999950461,1.071202618491693,0
4.134079244378895,-1.8946403240176317,0.31407045177812515,1.5906711361398997,1.6791646011315489,0
4.134079244378895,-1.8946403240176317,0.31407045177812515,1.5906711361398997,1.6791646011315489,0
3.896470630153704,-1.5637137403156252,0.47804201983756867,1.313076314886603,1.6174354295334394,0
3.8930115704592696,-1.5194438461132624,0.4312647491588547,1.2105766094449941,1.5841414371856386,0
2.463462483200499,0.2842273365647343,0.17247920660155894,-0.9973953205108683,1.4951808569272913,0
2.4799337480611716,0.16001778631675176,0.5796066298786331,-0.7322539120919195,1.631306271897739,0
2.608493844044487,-0.003504628135421192,0.49382259044890786,-0.5034605775722947,1.5490284401222412,0
2.6332267845485458,0.26894601413303276,0.37523896027458425,-0.8257213706540628,1.5381267948187707,0
1.9215297214366132,0.34598703669854447,0.7535290478912605,-0.8768863973556943,1.837537134343315,0
1.937797362013891,-0.7499360221982493,0.6735148964051281,1.1060155060665071,-1.3951329275442368,0
1.8749572994739718,-0.6512663550883727,0.7038364406343168,0.9877911443161251,-1.378751655057278,0
2.133218215536849,-1.6597616692850392,0.234392579506119,1.8854700176764518,-1.2117879479924882,0
1.782484089649697,-0.5449247639120798,0.8102424921972204,0.8858729524590789,-1.2810526805027056,0
1.4632308716251679,-0.2552769705692178,0.789537762865062,0.688208572496165,-1.1310538629025237,0
1.6066633941876418,-0.6256754688969457,0.6707808110441437,0.8652190582568653,-1.4728252789827798,0
1.9186761209373853,-0.6734253560741019,0.8375984014670936,1.0377597872887674,-1.1848565330179366,0
1.4898790419953714,-0.6895685041718157,0.4341778356654135,1.0327586499559651,-1.3808599125112473,0
2.3596108928075417,0.32262340023544417,0.7981148741261946,-0.6140659653835013,1.1509247382486458,0
2.8009796881421507,-0.5189986224283629,0.4143235230522958,0.08668049905025899,1.1617807741612625,0
2.9234576987925807,-0.25540937033174416,0.46828340828296716,0.09766106649578878,0.9608647377559544,0
2.2792398355278336,-0.01449926728225491,0.4537274168157431,-0.3025941149945668,0.726104233756352,0
4.943533429098683,-2.8443485772590655,0.12915410944163444,3.2335633271266184,0.9450196605966434,0
2.967721114254421,-0.510007218277047,0.5671814870141936,0.28490127552674027,0.9009296807158985,0
4.378575966842883,-2.219021048372557,0.14836603317473526,2.4535447259415877,0.9394125461401558,0
2.2792034227905686,-0.30172983815814736,0.41701178798959254,-0.039388191218415525,0.5220171523099223,0
