R,H_hsv,Contrast,Correlation,Energy,Class
75.37890625,14.923828125,11.589717741935484,0.9037299549970772,0.0726086415539076,0
115.4921875,16.84375,25.2429435483871,0.8678379634155531,0.0644924981924327,0
66.142578125,14.4208984375,6.802419354838709,0.8975215365768398,0.0905604451803849,0
66.5205078125,15.796875,10.641129032258064,0.8986522102970662,0.0816750020743174,0
69.71875,15.5263671875,3.8256048387096784,0.950055481195818,0.1085461290387289,0
98.6064453125,17.1748046875,18.274193548387096,0.958812132152203,0.0737059935904472,0
98.9375,15.7626953125,13.140120967741936,0.7785072661201868,0.075920041870011,0
64.4150390625,12.857421875,4.105846774193548,0.955327733500492,0.0887182684623015,0
84.9306640625,15.58203125,11.278225806451612,0.8981030421777629,0.0682289163670069,0
79.9267578125,17.5029296875,14.280241935483872,0.8654727822580066,0.0768082981565976,0
82.8427734375,17.4921875,16.828629032258064,0.8947463569591666,0.0714020002700192,0
60.6376953125,11.2470703125,12.56653225806452,0.9277668049261932,0.0733327962881984,0
68.91796875,13.70703125,4.659274193548386,0.961904979668582,0.0863706006588386,0
80.2958984375,15.23046875,12.770161290322582,0.9128951662584774,0.0665971396739164,0
74.841796875,13.2861328125,13.3679435483871,0.9195603505625564,0.0610066453473296,0
83.2431640625,13.4755859375,15.232862903225804,0.9473969709251036,0.0574773600409211,0
66.8486328125,13.0322265625,12.453629032258064,0.916335818219907,0.0791443001064134,0
76.8154296875,19.6103515625,116.81250000000004,0.9671292443757614,0.0529785618688343,0
68.9365234375,15.5537109375,27.26411290322581,0.9368854584176476,0.0707837894974488,0
69.8876953125,12.2666015625,12.790322580645162,0.880624692373628,0.0700187709427924,0
104.6787109375,15.2705078125,22.53729838709678,0.9144384001809214,0.0658413540032577,0
68.0380859375,13.234375,6.444556451612904,0.9272420118201145,0.0810818569552726,0
71.9970703125,12.041015625,17.33870967741936,0.7438860417772685,0.073107268477316,0
111.47265625,15.9521484375,10.191532258064516,0.951368100456659,0.0627838895928226,0
75.6796875,13.3095703125,15.329637096774194,0.9191859363121536,0.0597953077644488,0
83.19140625,16.265625,35.96068548387097,0.9196036425656618,0.0589523851500542,0
72.9423828125,14.193359375,28.633064516129032,0.9077753185199708,0.0626380499310725,0
71.4501953125,13.533203125,20.686491935483872,0.9069822782139884,0.0658104788062478,0
65.62109375,12.099609375,79.90423387096773,0.9691156510974278,0.0780127315078461,0
56.1708984375,9.759765625,17.32762096774194,0.8102012806733672,0.0758899195165943,0
52.568359375,17.7001953125,16.31048387096774,0.8082877892373486,0.0718736568439852,0
56.8955078125,10.916015625,16.257056451612904,0.8194474285613972,0.0751430791398107,0
59.7333984375,10.4912109375,18.08266129032258,0.7936694295145416,0.0728705846407128,0
63.490234375,12.9521484375,25.53024193548388,0.6455897697386548,0.0686298732938118,0
102.685546875,15.7314453125,16.150201612903224,0.9119184168480184,0.0663525493296936,0
102.080078125,16.0224609375,20.081653225806456,0.8210842988630317,0.0647323430921176,0
101.2275390625,14.0400390625,19.317540322580644,0.94680448739056,0.0467800590732746,0
105.9765625,16.470703125,6.168346774193551,0.9568953242863912,0.0821711718873111,0
118.771484375,16.3154296875,28.42943548387097,0.7901495750332188,0.0507748397558993,0
114.00390625,15.251953125,62.16633064516129,0.7736446562338402,0.0422125135407461,0
113.7021484375,16.4306640625,57.77721774193549,0.5309983869626835,0.0738815703670837,0
106.4951171875,16.2197265625,17.32762096774194,0.9004064880089085,0.0665780634111224,0
104.1884765625,14.173828125,30.07963709677419,0.9108078595789358,0.0438363203733042,0
108.203125,16.3046875,68.54737903225805,0.680211439022967,0.0440963416897165,0
113.3369140625,18.3193359375,129.25806451612902,0.8340010621576014,0.0333957031723335,0
100.509765625,15.314453125,250.3064516129033,0.8546974599468341,0.0385048976910973,0
105.7255859375,15.6005859375,27.671370967741943,0.8756870109151227,0.0587192172548818,0
95.037109375,13.8642578125,52.158266129032256,0.8220938525931873,0.0563389933662039,0
115.185546875,17.0146484375,83.12701612903224,0.3812804767509603,0.0460300405517373,0
99.306640625,16.20703125,20.90625,0.903594186917879,0.0509247215335285,0
109.001953125,17.2021484375,17.45564516129032,0.9421270688347408,0.076758668632264,0
113.275390625,17.05859375,22.477822580645164,0.6915211928619552,0.0686187672376999,0
106.4033203125,15.029296875,12.748991935483872,0.9395239501616468,0.0573091548530318,0
100.0556640625,14.0791015625,13.51915322580645,0.9668932249934136,0.0512628311898835,0
104.591796875,16.337890625,12.890120967741936,0.9584593815007746,0.0656868328937294,0
109.9677734375,15.421875,21.10383064516129,0.9356011248871784,0.0477688578596713,0
117.474609375,17.6875,27.35987903225806,0.7946389927740674,0.0643268392481605,0
118.8037109375,16.1337890625,28.54435483870968,0.7569023673342645,0.0548955691350948,0
114.435546875,16.9580078125,19.1733870967742,0.7321595268433284,0.0695418404476096,0
115.73828125,18.3125,25.898185483870968,0.8994906324154911,0.0837694940969509,0
119.4736328125,18.7197265625,21.08971774193548,0.9653368086685524,0.0530743813753555,0
112.9033203125,15.11328125,26.961693548387096,0.9312077743563376,0.0436911954289704,0
114.5126953125,16.7255859375,25.345766129032256,0.8127190262675698,0.0530312840224299,0
108.0830078125,16.7333984375,22.677419354838708,0.8153129693359883,0.0580709911824266,0
108.880859375,16.1826171875,22.2741935483871,0.8149649565790603,0.0722157043894045,0
124.373046875,19.9091796875,74.07862903225808,0.8662655213293029,0.0389965950279933,0
114.2822265625,17.181640625,33.073588709677416,0.5227378419690621,0.0639267115311778,0
116.71875,19.287109375,33.565524193548384,0.7970249763729522,0.0757927771640499,0
114.35546875,16.1337890625,34.03225806451613,0.7081665002889325,0.054304651617563,0
118.62890625,15.78125,32.26915322580645,0.7319854916267559,0.0536125444579626,0
124.703125,16.4228515625,35.724798387096776,0.7509824625485176,0.0554710342427322,0
120.7958984375,15.900390625,34.63407258064515,0.679443366602426,0.0537686909398975,0
117.7490234375,16.1279296875,27.32560483870968,0.7808706523017513,0.0530025329853357,0
111.0078125,18.68359375,22.75100806451613,0.90898962831997,0.088261790886482,0
107.8798828125,16.7138671875,95.42137096774192,0.3202776609969098,0.0440559947246212,0
99.3125,18.8974609375,52.629032258064505,0.8219166312949341,0.0476410479774882,0
83.41015625,17.1328125,136.2127016129032,0.8481157463571045,0.0317500317500476,0
105.0986328125,17.0986328125,53.08266129032259,0.4292578977822245,0.0553610089425241,0
125.1904296875,16.189453125,46.20262096774194,0.8818946346794921,0.0399682008096754,0
96.8447265625,17.9501953125,13.806451612903226,0.7953154181615528,0.0751937749958528,0
107.04296875,15.93359375,29.58064516129032,0.8621289307496035,0.0503275641788976,0
91.671875,19.26953125,16.269153225806452,0.6129312475621418,0.0962582854522674,0
93.5654296875,14.228515625,13.063508064516132,0.9147436989565998,0.0654194261686797,0
83.0712890625,15.826171875,8.952620967741934,0.9561326220236588,0.0652794747757909,0
84.2265625,16.8974609375,10.599798387096772,0.7076241557361174,0.1007232519562956,0
57.79296875,16.455078125,15.47983870967742,0.4925979259909847,0.0861880423378994,0
43.91015625,14.326171875,9.68548387096774,0.9303575207251192,0.0699534312076335,0
63.2568359375,16.3154296875,15.470766129032258,0.8865050085357988,0.0612062042131607,0
61.59765625,16.3291015625,36.21774193548388,0.4880588055220268,0.0776863988989152,0
49.5458984375,20.4345703125,29.369959677419363,0.8857685311601252,0.0566672150103032,0
45.8310546875,14.60546875,6.260080645161291,0.937013263581464,0.0767454286720737,0
90.9228515625,15.8916015625,8.467741935483872,0.8802595629180904,0.0912145215264811,0
50.865234375,16.4638671875,6.695564516129032,0.6965146318985967,0.1136142823653264,0
69.265625,17.173828125,18.046370967741936,0.8763634766681837,0.0558407691542644,0
84.2275390625,16.072265625,8.627016129032258,0.930901865242092,0.0730968427027552,0
88.0078125,15.34375,16.887096774193544,0.91391437960917,0.0692526382683576,0
85.2978515625,15.97265625,21.87197580645161,0.9093487246504864,0.0613015959496402,0
87.0546875,15.17578125,14.13810483870968,0.940662721628459,0.0719654991716153,0
86.0556640625,15.263671875,16.29334677419355,0.9114966592515517,0.0669016201260797,0
88.15625,17.66796875,5.565524193548387,0.8370346259672984,0.1075421066170342,0
78.8388671875,16.5166015625,39.67943548387097,0.9456060001179288,0.0446061429230596,0
90.8994140625,16.6806640625,9.456653225806452,0.838707846641153,0.0916950910586034,0
89.0712890625,16.6455078125,19.453629032258064,0.776236326110163,0.0924401207459032,0
87.2177734375,17.388671875,5.758064516129032,0.8459484523217552,0.1015471777644001,0
89.564453125,16.7080078125,25.645161290322584,0.5093307052811157,0.0717816970072046,0
88.4248046875,16.1748046875,27.180443548387103,0.6861289352973995,0.0616116299374427,0
90.7744140625,15.59765625,34.628024193548384,0.7082464640633456,0.0611605294843448,0
90.6953125,15.791015625,29.05745967741936,0.7075940133733527,0.0681059309200221,0
80.3662109375,16.517578125,16.125,0.9166454016915022,0.0640418555414056,0
85.3828125,16.9580078125,11.75403225806452,0.7636932136980925,0.0881667540990133,0
71.580078125,15.2470703125,9.449596774193548,0.9367210956415412,0.0739400033100493,0
73.095703125,14.2978515625,13.695564516129032,0.8006973081435467,0.0699497994327845,0
85.0556640625,16.8017578125,10.729838709677422,0.7978721270016099,0.086702339201713,0
81.619140625,15.41796875,16.029233870967744,0.8742334745527827,0.0611854471995706,0
82.2763671875,16.029296875,32.73185483870967,0.6410827946625343,0.0597145291113705,0
72.6123046875,14.693359375,23.07157258064516,0.5418958764915875,0.0793302582078597,0
73.1494140625,14.6845703125,28.62600806451613,0.5349494943658498,0.0672500684211807,0
77.509765625,14.7666015625,52.19657258064516,0.5160206942816026,0.0528825687443709,0
85.7783203125,16.03125,34.75403225806451,0.4823405872246976,0.0645515590719234,0
84.841796875,15.76953125,12.311491935483874,0.8289996410773929,0.0832980978230387,0
78.30078125,15.1708984375,30.665322580645167,0.8919357070055262,0.0564561130118784,0
74.9287109375,15.2314453125,92.01512096774192,0.8994378173770878,0.075024655590079,0
75.421875,15.5068359375,98.99899193548389,0.9093973046349914,0.0736542737092693,0
74.3447265625,16.748046875,18.38508064516129,0.930909170007694,0.0645948360629064,0
72.8564453125,14.681640625,12.661290322580646,0.8096850633861747,0.0687038677878578,0
72.6787109375,14.9853515625,18.368951612903228,0.5630647624944624,0.0823256116955774,0
82.162109375,15.39453125,21.615927419354843,0.6181796202988925,0.0668940250054188,0
72.3349609375,15.2431640625,6.559475806451614,0.9716280130006716,0.0705213001306157,0
71.677734375,13.4140625,28.56754032258064,0.9164643738475032,0.0450651067485022,0
81.9755859375,17.2373046875,10.920362903225806,0.8249824924855451,0.0867257770176988,0
80.9384765625,15.51171875,20.7671370967742,0.7480471976545925,0.0652015942007274,0
73.451171875,13.76953125,36.93548387096774,0.5374261966004334,0.0613264563478029,0
78.59765625,12.8876953125,51.0383064516129,0.8135972201516971,0.0469751574785574,0
77.1337890625,16.27734375,10.994959677419356,0.8181028571816679,0.0783474330903842,0
39.810546875,13.9619140625,6.861895161290323,0.9891624757318576,0.0872223417202341,0
42.275390625,14.9306640625,2.4909274193548385,0.9781507137263832,0.0975351258467092,0
62.0869140625,16.939453125,6.066532258064516,0.8755348949153505,0.1188917974265566,0
55.87109375,14.2265625,11.28125,0.8729648455485098,0.0754837740383993,0
53.017578125,16.8017578125,2.263104838709677,0.9034674941294272,0.1394120789513743,0
55.5341796875,15.3359375,11.798387096774196,0.7735002877879285,0.0848752010475474,0
54.0625,16.552734375,7.734879032258064,0.5950448589449923,0.1220403554877887,0
53.8466796875,16.833984375,5.73891129032258,0.663834691214654,0.128053955773455,0
50.22265625,16.9970703125,6.327620967741937,0.7830561762716649,0.1086841288059964,0
50.1494140625,16.9716796875,7.815524193548388,0.6320406386093151,0.1181995945560974,0
48.34375,15.4814453125,86.73588709677422,0.9078212930938312,0.0746444376934008,0
59.9140625,16.4072265625,7.892137096774195,0.911113865542744,0.1058251706063872,0
48.3447265625,16.611328125,6.362903225806451,0.8803742203027258,0.0966297014382846,0
57.66015625,15.1796875,8.547379032258066,0.8718238745567403,0.0856113293924548,0
50.9658203125,15.681640625,5.446572580645162,0.8426424559618634,0.1115586337273144,0
46.8125,16.5595703125,11.064516129032256,0.975724208036765,0.0842623756955404,0
73.5283203125,16.5166015625,2.359879032258064,0.8627833222795851,0.1529835468138113,0
60.853515625,14.44140625,26.61895161290323,0.8789587304370944,0.0592275436353563,0
57.8916015625,15.3642578125,9.47379032258065,0.7748387818206803,0.1060170481414103,0
45.7900390625,13.0361328125,38.14818548387096,0.7895050224451636,0.0540373357628552,0
56.5048828125,15.927734375,8.377016129032258,0.8692865841282728,0.0840389717768803,0
51.9921875,15.994140625,11.578629032258068,0.6538634252189215,0.1035145321062701,0
65.6015625,16.0859375,7.203629032258066,0.9184542939001746,0.1062157547187245,0
50.5126953125,14.7138671875,17.092741935483872,0.676375755210049,0.0786581056671771,0
49.455078125,16.546875,8.111895161290322,0.9486526350365272,0.0854836332163462,0
52.1826171875,16.0830078125,5.182459677419355,0.6932964129122926,0.1293508227294702,0
51.205078125,17.3876953125,38.04334677419356,0.9619970329037726,0.0925582200347098,0
44.669921875,16.6748046875,16.28024193548387,0.9240523988008692,0.0842985475691513,0
66.52734375,16.5048828125,3.923387096774194,0.8239345613627225,0.1281630248009098,0
47.734375,13.0224609375,10.261088709677423,0.9338469737012292,0.0656326645591049,0
49.265625,16.1279296875,7.962701612903225,0.8524698893804892,0.1084126403992406,0
49.5751953125,16.1015625,7.369959677419357,0.8197828638698164,0.1149547200818422,0
53.8779296875,17.0703125,6.73891129032258,0.7628809065927902,0.101349344577071,0
44.02734375,12.849609375,26.32056451612904,0.870515364857276,0.0529449840726157,0
59.544921875,17.072265625,15.730846774193548,0.656542278903402,0.0810849901297992,0
57.392578125,16.2978515625,9.068548387096774,0.8558036604862502,0.0805285194777079,0
47.37109375,12.9990234375,25.821572580645164,0.8075765316972497,0.061809235565542,0
49.890625,15.9443359375,5.674395161290322,0.940008623702328,0.0902597797947414,0
49.5361328125,13.8388671875,19.525201612903228,0.7189857329161461,0.0713272430761115,0
51.2919921875,13.875,22.16633064516129,0.8727743263067451,0.0651782118818114,0
70.3828125,16.16796875,3.907258064516129,0.8762436732061427,0.1184293482879142,0
65.5830078125,16.2265625,5.221774193548386,0.9623669849388256,0.1050469009146837,0
55.8974609375,15.990234375,11.226814516129032,0.8117603744971972,0.1086209981283143,0
53.0166015625,17.7998046875,42.83971774193549,0.9667179126861044,0.0918860621618697,0
57.224609375,16.490234375,33.302419354838705,0.908801345277134,0.0715903260600188,0
54.2060546875,14.646484375,10.933467741935484,0.8043791863069619,0.0828638843046858,0
52.58203125,16.2421875,10.035282258064514,0.7149339010661561,0.0994464714124074,0
57.8603515625,16.7939453125,4.282258064516129,0.9058241318153212,0.1009902558185261,0
55.5595703125,12.5810546875,12.586693548387098,0.8953363106472683,0.0808213800517235,0
62.0107421875,14.97265625,7.023185483870968,0.782388873043336,0.1070330034767156,0
50.1611328125,14.0625,18.161290322580648,0.6234182272277653,0.075524150491695,0
56.138671875,16.0732421875,16.008064516129032,0.6075616018741827,0.0866818259141357,0
65.2685546875,16.1318359375,5.294354838709676,0.983840965532382,0.063962468061352,0
57.27734375,15.8515625,14.608870967741936,0.6436707951196998,0.0944895818987942,0
74.0068359375,17.2978515625,3.909274193548388,0.954858580096234,0.0931273766361767,0
51.0888671875,16.58203125,9.642137096774194,0.8045080998995074,0.0893801413677317,0
53.7109375,16.947265625,13.046370967741938,0.791895560309463,0.0811100511689171,0
57.244140625,15.189453125,29.40322580645162,0.5772152751022117,0.0648147072809617,0
55.365234375,16.9951171875,12.684475806451612,0.8519118063278283,0.0696914596722489,0
56.234375,14.5888671875,27.673387096774192,0.7270571638596308,0.0586542838973499,0
51.2314453125,16.26171875,26.85685483870968,0.5173550548356072,0.0796753685089334,0
49.1025390625,13.2353515625,54.18548387096776,0.6266687816647588,0.0508548316759251,0
49.72265625,15.220703125,24.594758064516128,0.4201904802425104,0.0782728180153393,0
56.2568359375,16.234375,14.7429435483871,0.5997993093393416,0.0895958985976785,0
60.9013671875,17.5849609375,12.058467741935488,0.7934099497110789,0.0846143918661246,0
51.1201171875,16.14453125,3.149193548387097,0.9446684581494118,0.1115700194688375,0
52.01953125,16.7841796875,15.078629032258068,0.6271179574749194,0.1039920058412,0
56.6767578125,14.12109375,16.48185483870968,0.8021208421488658,0.068481644452737,0
58.1533203125,17.736328125,8.075604838709678,0.9328198740676124,0.0976756776981236,0
56.3046875,16.7607421875,6.992943548387096,0.8756015814271959,0.0882675474030957,0
59.1875,14.640625,28.111895161290324,0.6467032876548072,0.0643899976720617,0
54.0654296875,16.78515625,8.852822580645162,0.700072580987775,0.0961553000820598,0
46.896484375,15.9609375,6.284274193548387,0.9360877892523176,0.0823749712813328,0
45.34765625,17.8671875,86.49495967741935,0.7029972490531424,0.0809407385731686,0
37.951171875,13.509765625,60.13306451612902,0.6818131884777142,0.0726680980753426,0
52.2451171875,15.0703125,18.287298387096776,0.7856194248004124,0.0747804517232783,0
53.9091796875,16.8115234375,5.19758064516129,0.8230667645225814,0.1084712082729493,0
59.185546875,15.83203125,10.808467741935484,0.8364669788488729,0.0864058899762084,0
59.01953125,16.3134765625,22.97479838709677,0.7920946821670886,0.0851471466520544,0
48.1298828125,15.830078125,11.424395161290322,0.9311117474597332,0.085913477509911,0
64.0556640625,16.498046875,11.47076612903226,0.949700930792306,0.1033278422428836,0
62.9365234375,16.162109375,14.815524193548386,0.9071590625337552,0.1010078633054463,0
63.5634765625,16.0859375,11.734879032258068,0.9158024040903888,0.1080911250040011,0
60.416015625,15.71875,36.24495967741936,0.8318650531339749,0.0611272900636916,0
62.9365234375,16.162109375,14.815524193548386,0.9071590625337552,0.1010078633054463,0
48.5244140625,15.0400390625,245.89818548387092,0.8628601910704351,0.0641607525845546,0
43.37890625,15.427734375,4.896169354838709,0.9682103566434396,0.0803137089850576,0
49.8271484375,14.498046875,10.217741935483874,0.6875583366783994,0.0945970663857105,0
46.0859375,15.068359375,24.58266129032258,0.8602687323179319,0.0763138795213312,0
62.841796875,15.2060546875,9.275201612903228,0.7448917336634834,0.0915203781192047,0
49.6220703125,16.8212890625,35.407258064516135,0.964402207666216,0.0715406278061568,0
52.517578125,16.4365234375,54.12298387096774,0.9747262375804792,0.0671971602389024,0
61.22265625,14.8427734375,7.824596774193548,0.8664639158977175,0.090225997828692,0
64.392578125,16.6533203125,14.191532258064514,0.934157107501024,0.0792437457935864,0
52.0078125,16.2265625,4.423387096774194,0.8686704144212682,0.1140917960360723,0
55.6318359375,16.6083984375,9.652217741935484,0.8007129697861965,0.1105015290810058,0
50.6669921875,15.798828125,5.956653225806453,0.8667620590335793,0.0969551609369511,0
49.0654296875,15.873046875,2.1038306451612905,0.9543323052588872,0.1390544524235515,0
54.3330078125,16.724609375,3.887096774193549,0.9582880826994176,0.0914092759500294,0
42.970703125,14.892578125,8.440524193548388,0.9765049862123416,0.0790254430488274,0
60.4326171875,14.3251953125,7.482862903225806,0.8402487823242852,0.0939313845383997,0
46.7998046875,15.552734375,3.379032258064516,0.9837557643083524,0.0811257103870039,0
64.4423828125,15.3759765625,4.490927419354838,0.8378176727014387,0.1248983392535026,0
47.69921875,15.1591796875,5.913306451612903,0.9914448857810084,0.0938556246814181,0
52.5048828125,16.5458984375,4.251008064516129,0.7962543112713766,0.1253875852449467,0
58.0498046875,14.5458984375,9.881048387096774,0.8998937020005334,0.0809407385731686,0
51.845703125,16.1201171875,3.3044354838709675,0.9792956213729904,0.0858809440473744,0
50.9931640625,16.37109375,3.320564516129033,0.9097784419035376,0.1288115552013168,0
60.6630859375,15.0986328125,8.705645161290324,0.8201130727043782,0.0882905697163205,0
51.1484375,15.341796875,7.557459677419354,0.9957740422720732,0.0796944974840821,0
62.9697265625,16.2001953125,5.843750000000001,0.8000338236510918,0.1068144133817501,0
57.1103515625,14.1982421875,13.06048387096774,0.8878524610213333,0.067731884094929,0
58.8291015625,16.3017578125,6.564516129032257,0.8185500144263308,0.1054090411062081,0
49.412109375,14.04296875,14.655241935483874,0.7291913877215317,0.0835721355119459,0
65.7314453125,15.16796875,32.844758064516135,0.8953138629360982,0.0580053321807088,0
57.826171875,16.837890625,17.04133064516129,0.5752774130980015,0.0883825989996408,0
48.830078125,15.8291015625,6.789314516129033,0.8758365307732964,0.1187399873921136,0
57.7763671875,18.0283203125,21.995967741935484,0.919113051325371,0.0809501541188962,0
48.8896484375,14.3134765625,23.58165322580645,0.5997502485385106,0.0699025691891247,0
57.154296875,16.681640625,18.81653225806452,0.6438272888950203,0.0796115720630333,0
60.8330078125,15.013671875,8.349798387096774,0.8631560009674484,0.0871320026574436,0
57.3984375,15.736328125,6.603830645161291,0.886437424145061,0.0853825289429826,0
54.814453125,14.8427734375,17.01108870967742,0.9121131825335724,0.0653728089944685,0
50.1220703125,14.4052734375,15.89012096774194,0.8684167498386974,0.0707335245632394,0
52.7568359375,15.3984375,7.472782258064518,0.8332250162067465,0.0897035826086694,0
53.8681640625,17.14453125,94.41935483870968,0.8646640145977791,0.0762639282497378,0
59.5400390625,16.2734375,7.405241935483871,0.8918812286862803,0.0886409191007282,0
49.3876953125,14.5185546875,27.370967741935488,0.9116154348626356,0.0562803421459994,0
58.732421875,16.3974609375,9.253024193548388,0.8511016340474081,0.1060984910155919,0
60.275390625,16.5068359375,10.88709677419355,0.7023010150875166,0.0930809896249097,0
54.3388671875,16.166015625,12.438508064516128,0.902020864574204,0.0825413419654341,0
53.61328125,15.87890625,14.871975806451614,0.7041210565966602,0.0923906390112064,0
53.0810546875,15.95703125,38.44959677419354,0.9553303371514924,0.097803040691332,0
53.3837890625,16.1953125,52.22782258064516,0.9592138593343118,0.0777092867881422,0
63.4287109375,16.7001953125,14.309475806451612,0.8805985290590175,0.0960627833121084,0
52.958984375,16.2587890625,14.23991935483871,0.6738922243090318,0.091611935975698,0
59.9267578125,15.9404296875,12.590725806451612,0.733483012093168,0.0873591292068278,0
53.46875,16.1767578125,6.612903225806451,0.8753626013031276,0.0885061126612614,0
50.7412109375,14.4423828125,20.790322580645167,0.7206743548384278,0.0654155426730146,0
52.791015625,16.6689453125,6.944556451612905,0.8009833198486207,0.1151071082273553,0
60.5244140625,16.146484375,21.405241935483875,0.6632642882245784,0.0738918854205884,0
53.6787109375,16.923828125,14.265120967741938,0.5694345597928399,0.0949963758619193,0
54.53515625,16.0634765625,21.34677419354839,0.9028027229054888,0.05948434875779,0
64.37890625,15.6015625,34.77721774193548,0.8080496255009696,0.0671895985261413,0
42.96875,16.126953125,6.945564516129032,0.9536468139617518,0.0739021990343479,0
69.2802734375,15.84765625,8.803427419354838,0.7615986208546744,0.0977952477238404,0
60.958984375,14.2099609375,22.10282258064516,0.6574075882516085,0.070679629608702,0
61.814453125,15.4306640625,17.88810483870968,0.5997473705186651,0.0796019981862549,0
51.14453125,15.4306640625,12.38911290322581,0.6120892849324803,0.0947714686813208,0
48.626953125,15.66015625,94.84979838709675,0.7490747582086961,0.0505391312907464,0
50.4560546875,14.48828125,23.844758064516128,0.7386795508072558,0.0637834849624431,0
62.1669921875,16.572265625,12.92641129032258,0.7986709918594755,0.0859400866368835,0
62.091796875,15.3642578125,7.727822580645161,0.7955583739218766,0.0927556310013908,0
68.5966796875,16.1123046875,3.4455645161290325,0.8867677856230924,0.120399370387466,0
51.109375,15.666015625,3.465725806451613,0.9668290071194828,0.0957687817968749,0
66.458984375,15.099609375,40.98991935483871,0.8884420552216792,0.0491838386107578,0
53.392578125,15.0263671875,11.632056451612902,0.7911775139028221,0.0767354972027766,0
63.4130859375,14.8115234375,43.1280241935484,0.9140780815315848,0.0436621125558623,0
69.7958984375,16.5146484375,24.286290322580648,0.4355274027527837,0.0694358175500581,0
54.8837890625,13.9091796875,13.448588709677422,0.9294500653664972,0.0573888924495576,0
67.3232421875,16.94921875,52.354838709677416,0.6891510398639072,0.0618995939885887,0
64.4794921875,16.6767578125,38.57056451612904,0.8116565834834653,0.0543514135754377,0
65.1259765625,15.6884765625,51.2883064516129,0.3807676810903578,0.059922631297994,0
64.568359375,16.6689453125,34.24092741935484,0.5115269990698791,0.0645751682988287,0
56.60546875,17.1240234375,17.094758064516128,0.5914039838457448,0.0823965568020945,0
52.3681640625,16.4697265625,7.751008064516128,0.8972061975158229,0.0982281155377724,0
54.9951171875,16.9287109375,6.879032258064518,0.8701239808589365,0.0961685094978739,0
45.9072265625,16.5830078125,11.564516129032258,0.9603420082495364,0.0627353140423452,0
52.7236328125,15.57421875,36.232862903225815,0.5686136605439446,0.0621085556481829,0
53.05859375,16.2685546875,15.654233870967744,0.7981578498174172,0.0818676247363314,0
65.55859375,16.115234375,51.70766129032259,0.3295133089972546,0.0627434125790138,0
54.64453125,16.32421875,17.19657258064516,0.8447551911298954,0.0587278696114093,0
66.9599609375,16.328125,66.99495967741936,0.3339979379970793,0.0503881025698838,0
60.14453125,16.75390625,45.73387096774193,0.6067074606780918,0.0614133884906223,0
69.5732421875,16.3720703125,47.82560483870969,0.3684987546176227,0.0583067513823552,0
57.400390625,16.599609375,33.30141129032259,0.4601866281776274,0.0718736568439852,0
67.8037109375,16.251953125,45.10584677419355,0.4421826942838116,0.0559271431720975,0
65.205078125,16.1708984375,11.929435483870972,0.7899254654401523,0.0781168700244329,0
50.0185546875,14.9189453125,6.727822580645163,0.9540337064453822,0.0708949635988598,0
53.1494140625,15.6279296875,16.079637096774192,0.7355642315456402,0.0703698351331743,0
67.46484375,14.5263671875,41.31048387096774,0.8959603619035739,0.044079054655394,0
51.6513671875,17.30078125,32.16129032258064,0.9156279876586108,0.049564595842498,0
53.3994140625,16.8427734375,6.409274193548387,0.6628699958093512,0.1206902058181899,0
62.27734375,14.642578125,21.23790322580645,0.8242813951949546,0.0606642136660407,0
57.900390625,16.7294921875,6.716733870967744,0.9036094137976054,0.0886351868331825,0
53.1875,14.060546875,38.56249999999999,0.8405450643903419,0.0449352602581102,0
54.0478515625,15.0400390625,15.517137096774194,0.7304106416944884,0.072124180671707,0
66.6162109375,16.041015625,22.19354838709678,0.6124246180097467,0.0717392142473142,0
67.6484375,16.150390625,29.102822580645164,0.8022940158011861,0.0700405373090845,0
55.8740234375,17.056640625,12.416330645161294,0.5485592491175338,0.1011159563175284,0
52.7216796875,16.517578125,47.001008064516135,0.3352788389362676,0.0599861917210154,0
55.189453125,16.177734375,18.661290322580644,0.8159545877297072,0.063042327071591,0
51.4365234375,16.1962890625,16.888104838709683,0.8711419199111721,0.0621903097386579,0
66.9814453125,17.2783203125,45.26411290322581,0.4176505086506178,0.0592146741439571,0
71.7177734375,15.0146484375,36.89616935483871,0.712390002164391,0.0531891369285198,0
56.439453125,16.8515625,30.19455645161291,0.3621913704981254,0.0771679806814703,0
57.23046875,19.3076171875,59.6008064516129,0.8596769041240514,0.0450594690294899,0
52.0087890625,13.01953125,48.00907258064517,0.7801218575146679,0.0438073338460499,0
51.619140625,14.810546875,60.31048387096773,0.3901075995097954,0.049023453289467,0
60.8828125,19.7275390625,49.47278225806452,0.8691573789167542,0.0483293085700327,0
54.6220703125,13.697265625,45.08870967741936,0.7389011079128797,0.0468777097725258,0
67.744140625,16.353515625,40.47782258064516,0.7610969473910137,0.0656907003512908,0
54.1044921875,15.966796875,31.00907258064516,0.4816229805290049,0.0700477912614947,0
53.30078125,15.431640625,18.20262096774193,0.6869022026203332,0.0775522056132091,0
51.953125,15.7744140625,35.54536290322581,0.9546022929671308,0.063508064516129,0
53.529296875,16.7744140625,18.53528225806452,0.4617739378149398,0.0932037284452602,0
63.8203125,16.603515625,22.814516129032263,0.4449867002650256,0.078941814814271,0
57.99609375,14.6005859375,42.31552419354839,0.5081744160704281,0.0548677950027148,0
56.7607421875,16.4580078125,18.31754032258065,0.8791294726365074,0.0570648218526977,0
